,path,symbol_id,latex
503,hasy-data/v2-03249.png,71,\Pi
504,hasy-data/v2-139134.png,102,\infty
505,hasy-data/v2-66540.png,83,-
506,hasy-data/v2-41800.png,70,\mu
507,hasy-data/v2-70590.png,89,\#
508,hasy-data/v2-96366.png,96,\perp
509,hasy-data/v2-34462.png,64,\delta
510,hasy-data/v2-121888.png,97,\forall
511,hasy-data/v2-37309.png,66,\eta
512,hasy-data/v2-62137.png,81,\supset
513,hasy-data/v2-62619.png,82,\subseteq
514,hasy-data/v2-34734.png,64,\delta
515,hasy-data/v2-45757.png,71,\Pi
516,hasy-data/v2-46627.png,72,\rho
517,hasy-data/v2-40439.png,69,\lambda
518,hasy-data/v2-71430.png,89,\#
519,hasy-data/v2-67236.png,86,\{
520,hasy-data/v2-46478.png,72,\rho
521,hasy-data/v2-46864.png,72,\rho
522,hasy-data/v2-74236.png,91,\cup
523,hasy-data/v2-75752.png,92,\times
524,hasy-data/v2-17488.png,5,F
525,hasy-data/v2-59992.png,76,\leq
526,hasy-data/v2-123149.png,97,\forall
527,hasy-data/v2-01453.png,39,c
528,hasy-data/v2-122534.png,97,\forall
529,hasy-data/v2-60420.png,77,\geq
530,hasy-data/v2-75767.png,92,\times
531,hasy-data/v2-70375.png,88,\&
532,hasy-data/v2-76515.png,92,\times
533,hasy-data/v2-122893.png,97,\forall
534,hasy-data/v2-12719.png,98,\exists
535,hasy-data/v2-39151.png,68,\epsilon
536,hasy-data/v2-18013.png,11,L
537,hasy-data/v2-74033.png,91,\cup
538,hasy-data/v2-18540.png,18,S
539,hasy-data/v2-00086.png,8,I
540,hasy-data/v2-77220.png,93,\ast
541,hasy-data/v2-01452.png,39,c
542,hasy-data/v2-35498.png,65,\Delta
543,hasy-data/v2-31548.png,62,\Sigma
544,hasy-data/v2-122724.png,97,\forall
545,hasy-data/v2-39103.png,68,\epsilon
546,hasy-data/v2-137462.png,102,\infty
547,hasy-data/v2-76360.png,92,\times
548,hasy-data/v2-60280.png,77,\geq
549,hasy-data/v2-60631.png,77,\geq
550,hasy-data/v2-139871.png,102,\infty
551,hasy-data/v2-138430.png,102,\infty
552,hasy-data/v2-73789.png,91,\cup
553,hasy-data/v2-76242.png,92,\times
554,hasy-data/v2-75785.png,92,\times
555,hasy-data/v2-73641.png,91,\cup
556,hasy-data/v2-59446.png,76,\leq
557,hasy-data/v2-06623.png,92,\times
558,hasy-data/v2-59201.png,75,\cdot
559,hasy-data/v2-81664.png,95,\cap
560,hasy-data/v2-70244.png,88,\&
561,hasy-data/v2-37257.png,66,\eta
562,hasy-data/v2-06011.png,88,\&
563,hasy-data/v2-18763.png,22,W
564,hasy-data/v2-38733.png,68,\epsilon
565,hasy-data/v2-138769.png,102,\infty
566,hasy-data/v2-46415.png,71,\Pi
567,hasy-data/v2-06074.png,89,\#
568,hasy-data/v2-35599.png,65,\Delta
569,hasy-data/v2-63026.png,82,\subseteq
570,hasy-data/v2-66507.png,83,-
571,hasy-data/v2-81825.png,95,\cap
572,hasy-data/v2-62631.png,82,\subseteq
573,hasy-data/v2-132865.png,99,[
574,hasy-data/v2-28736.png,36,\sigma
575,hasy-data/v2-121788.png,97,\forall
576,hasy-data/v2-77134.png,93,\ast
577,hasy-data/v2-129395.png,98,\exists
578,hasy-data/v2-122299.png,97,\forall
579,hasy-data/v2-59383.png,76,\leq
580,hasy-data/v2-29433.png,36,\sigma
581,hasy-data/v2-139487.png,102,\infty
582,hasy-data/v2-29869.png,40,d
583,hasy-data/v2-137425.png,102,\infty
584,hasy-data/v2-62231.png,82,\subseteq
585,hasy-data/v2-62998.png,82,\subseteq
586,hasy-data/v2-132735.png,99,[
587,hasy-data/v2-17800.png,9,J
588,hasy-data/v2-33278.png,63,\gamma
589,hasy-data/v2-80327.png,94,\div
590,hasy-data/v2-121735.png,97,\forall
591,hasy-data/v2-139358.png,102,\infty
592,hasy-data/v2-67951.png,86,\{
593,hasy-data/v2-63009.png,82,\subseteq
594,hasy-data/v2-139545.png,102,\infty
595,hasy-data/v2-05805.png,87,\}
596,hasy-data/v2-121632.png,97,\forall
597,hasy-data/v2-38823.png,68,\epsilon
598,hasy-data/v2-42063.png,70,\mu
599,hasy-data/v2-30259.png,48,l
600,hasy-data/v2-29788.png,39,c
601,hasy-data/v2-75627.png,92,\times
602,hasy-data/v2-46479.png,72,\rho
603,hasy-data/v2-32776.png,63,\gamma
604,hasy-data/v2-129651.png,98,\exists
605,hasy-data/v2-31574.png,62,\Sigma
606,hasy-data/v2-46726.png,72,\rho
607,hasy-data/v2-30515.png,53,q
608,hasy-data/v2-34297.png,64,\delta
609,hasy-data/v2-46111.png,71,\Pi
610,hasy-data/v2-77224.png,93,\ast
611,hasy-data/v2-31873.png,62,\Sigma
612,hasy-data/v2-129058.png,98,\exists
613,hasy-data/v2-35504.png,65,\Delta
614,hasy-data/v2-11846.png,97,\forall
615,hasy-data/v2-139036.png,102,\infty
616,hasy-data/v2-30464.png,52,p
617,hasy-data/v2-30910.png,60,y
618,hasy-data/v2-81789.png,95,\cap
619,hasy-data/v2-62408.png,82,\subseteq
620,hasy-data/v2-32785.png,63,\gamma
621,hasy-data/v2-67227.png,86,\{
622,hasy-data/v2-17719.png,8,I
623,hasy-data/v2-129680.png,98,\exists
624,hasy-data/v2-71795.png,90,\%
625,hasy-data/v2-138015.png,102,\infty
626,hasy-data/v2-18297.png,14,O
627,hasy-data/v2-13799.png,102,\infty
628,hasy-data/v2-59204.png,75,\cdot
629,hasy-data/v2-75726.png,92,\times
630,hasy-data/v2-81564.png,95,\cap
631,hasy-data/v2-59401.png,76,\leq
632,hasy-data/v2-31987.png,62,\Sigma
633,hasy-data/v2-60341.png,77,\geq
634,hasy-data/v2-20582.png,33,7
635,hasy-data/v2-30767.png,57,v
636,hasy-data/v2-63244.png,82,\subseteq
637,hasy-data/v2-18220.png,13,N
